Date,Comment_thread_id,Tag,comments
7/3/2015 9:47,559659cca9a36e3ee1000f3d,S,"Hello all,\n\nOne of the main steps in Learning Analytics is intervention (see e.g. Clow, 2012). Currently, I’m working on a literature search in order to identify different interventions performed based on analysis results. Most researches tend to focus on collecting and analyzing data – exciting stuff indeed - but I’m interested in the follow-up steps. If someone knows good articles/papers/books or whatsoever which elaborate on the interventions, please let me know. Your help is much appreciated!\n\nYou can contact me via the discussion board of email me: justian.knobbout@hu.nl \n\nEnjoy the course!\n"
7/3/2015 9:47,55965a24a9a36e4e4e000eb9,S,"Hi everybody!\n\nI'm from Barcelona, Spain."
7/3/2015 10:33,55965a24a9a36e4e4e000eb9,T,"Hola Jordi, jo soc de Menorca :)"
7/3/2015 17:59,55965a24a9a36e4e4e000eb9,P,Welcome to the class! I'm glad to have you here!\n
7/3/2015 9:54,55965bd5a9a36ee25a000ec4,S,"My name is Justian. I'm working as a lecturer Business Engineering and as a researcher on the field of Learning Analytics at HU University of Applied Sciences Utrecht, the Netherlands.\n\nMy interests are:\n\n - How to apply LA/EDM on small datasets (from around 150 students per course)?\n - What interventions to perform based on the analytical findings?\n - How to support teachers in collecting data/perform interventions?\n\nIf anyone wants to discuss one of those topics, feel free to contact me (via DB or justian.knobbout@hu.nl)! Same goes for meeting up in person with other course participants in the Netherlands.\n\n"
7/3/2015 17:59,55965bd5a9a36ee25a000ec4,P,Welcome to the class! I'm glad to have you here!\n
7/3/2015 9:58,55965cbfa9a36e88ff000ea6,BQ,Is it just me? It seems that slides are blurry although the subtitle helps. But it would be easier to follow if the slides are clearer.
7/3/2015 15:14,55965cbfa9a36e88ff000ea6,B,I noticed they are substantially cleared if you choose the HD option.
7/3/2015 10:03,55965df2b30d843537000e68,C,"I just finished the assignment, it would have been helpful to still have access to the hints after you had it correct, several times I wanted to go back a reread a hint after getting father and I also would have liked to have access after I hit the done button, I had wanted to look at some of the stuff again, but no longer could."
7/3/2015 18:00,55965df2b30d843537000e68,C,"I'm sorry to hear that this design didn't work for you. This is part of the design of the CTAT tool we're using. We won't be able to modify this during the course, but I'll take this feedback back to the CTAT team for consideration."
7/6/2015 20:58,55965df2b30d843537000e68,C,"I'll add a +1 to this comment; I'd read it earlier but I didn't realise the extent to which I'd be locked out (I thought it was only the hints that were blocked out).  Having nothing but ""You have completed this assignment"" on the page with the assignment is especially problematic given that a few of the things we learned how to do in this assignment were *only available in the assignment* and not also in e.g. a handout or listing of typical operators or whatever.\n\nWhen you're giving them feedback: I'd say that it'd be semi-acceptable to show this in a ""frozen"" form (although it would be nice to have the hints too).  Then at least we'd be able to go back and check what we had done, check our answers if we need to reconstruct anything, etc, etc."
7/7/2015 18:48,55965df2b30d843537000e68,CQ,"So, I talked to the developers. Modifying the assignment design itself is not feasible in the short-term, but perhaps \nwe could provide access to the assignment outside of EdX so that you could do it again.\n\nWould this be helpful? I can't guarantee it, but I can ask about it..."
7/3/2015 10:22,55966252b30d84ede7000458,T,"Hola, soy Juanjo (Valencia, España).\n\n¿Hacemos un grupo en nuestra lengua?"
7/6/2015 17:20,55966252b30d84ede7000458,T,Me parece bien! se nos facilitaría a los que hablamos en Español.
7/3/2015 12:00,55967945a9a36e7291000f73,S,"Hello everyone!\n\nI'm Barbara, i'm brazilian and I work in the Educational field. Where i work we are always trying to know several possibilities in education, that`s why i'm here!\n bye :)"
7/3/2015 12:14,55967945a9a36e7291000f73,T,"Oi Barbara, que bom ver outra brasileira se preparando. Vamos tentar mudar o rumo da educação em nosso país. Temos muitos problemas para resolver e a solução é unica. EDUCAÇÃO.\n"
7/3/2015 18:01,55967945a9a36e7291000f73,T,Estou de acordo! Bem vindo ao curso!
7/3/2015 12:14,55967cb2b30d843537000e76,S,"Hi, my name is Sharon Powell. I work for the state education agency in DC, the Office of the State Superintendent of Education. I have two years of teaching experience. I taught social studies at a middle school in the South Bronx as part of the NYC Teaching Fellows. I'm committed to closing the achievement gap, and believe this course will help me analyze big education data and better understand trends in K-12 education on a national level, disaggregated by race/ethnicity, gender, age, grade level, zip code, etc."
7/3/2015 18:01,55967cb2b30d843537000e76,P,I hope you find this course useful! A laudable goal!
7/3/2015 12:29,5596801aa9a36e2f6d000ef3,T,"Hello all.\n\nI'm looking forward to learning about some of the frameworks and methods used by innovators in edtech. I have heard that education generates orders of magnitude more data than most currently data-mined activities. Given the potential good that could come from applying best practices and making educational products available to more of the world, I'm hoping to learn how I could play a role in this exciting development."
7/3/2015 18:02,5596801aa9a36e2f6d000ef3,P,Welcome to the class! I'm glad to have you here!\n
7/3/2015 18:02,5596801aa9a36e2f6d000ef3,T,"(I'm not sure if it's true that education generates orders of magnitude more data than other data-mined activities BTW. I consider education to be a land of relatively small data sets compared to say, physics or biology or the web. For what it's worth.)"
7/3/2015 12:31,559680b1b30d840f2c000f99,S,"I'm Grace from Malaysia. I don't have any data mining technique. So, I'm here to learn about it.\n."
7/3/2015 18:03,559680b1b30d840f2c000f99,P,Welcome to the class! I'm glad to have you here!\n
7/4/2015 5:01,559680b1b30d840f2c000f99,S,"Dear Grace,\n\nWelcome onboard.\n\nThough we come from different countries, my job demands me to travel all over Asia quite frequently and at time I might drop by Kuala Lumpur.\n\nI have been carrying my Macbook for my work (and for my learning in this course), so let's stay abreast and keep in touch.\n\nCheers!"
7/3/2015 13:35,55968f8db30d84c9b8000f83,BQ,hello everyone!!\nWhich is the free version of RapidMiner as the version 6 apparently requested Use License?\n\nYimmi Moreno
7/3/2015 13:41,55968f8db30d84c9b8000f83,B,"If you are a student, you can request for an academic license here https://rapidminer.com/academia/students/. I have been using RapidMiner 6 so far with no issues."
7/3/2015 13:51,55968f8db30d84c9b8000f83,BQ,this is one trial? or open?
7/3/2015 13:56,55968f8db30d84c9b8000f83,BQ,is tell the version 6?
7/3/2015 14:28,55968f8db30d84c9b8000f83,B,the trial version 6 for 14 days!! and activate licenced for your mail.
7/3/2015 16:23,55968f8db30d84c9b8000f83,B,the 5.3 comes from sourceforge and it's free. I'm using it since the tasks are based on that one.
7/3/2015 18:03,55968f8db30d84c9b8000f83,B,I recommend using 5.3.
7/8/2015 18:03,55968f8db30d84c9b8000f83,B,thanks!! I use in the moment 5.3 version.
7/3/2015 13:38,5596904fa9a36eea62000f3a,C,"I got both questions correct, only because I can do basic arithmetic. I have NO IDEA what the formula means. I don't know what Pknow or Numhints is. No explanation or context was provided. I'm feeling pretty frustrated at this point."
7/3/2015 13:54,5596904fa9a36eea62000f3a,C,"they're just introducing concepts at this stage (things like pnow is a variable, we'll probably have to start picking them out of research papers at some point) I think the questions are a heads up to anybody who's forgotten the order of arithmetic operators so you're way ahead!"
7/3/2015 15:10,5596904fa9a36eea62000f3a,C,"Yes, I think this is supposed to be just an example of the type of predictive equation (a.k.a. regressor) one might work with in this field. In this case, I believe the equation tries to predict the number of hints (""numhints"") a student will ask for when completing exercises in some sort of online tutorial. The exact nature of the inputs is unclear to me without a deeper understanding of the data set, but they appear to include the time the student spent on something, the number of actions the student used to do something, and this ""pknow"" variable that reflects the probability the student has mastered the skill. \n\nIf you know those three things, the equation allows you to predict the number of hints the student will request. But I would point out this is just a model that provides an expected value--no student will ask for exactly 13.58 hints, but the model suggests the number will probably be somewhat close to that for a student with that particular pknow value who used the specified number of actions and time. And the model is only as good as the data (the ""training label"") that went into it. It might or might not work for a different population of students or different learning content. And it might be useful only over a certain range of inputs. Unless the exercise is very long, requesting thirteen or more hints seems like a lot to me, so if this were based on a real data set, I might question what's happening there."
7/3/2015 18:04,5596904fa9a36eea62000f3a,C,"Eric -- exactly. We'll discuss where features come from and how to create them in week 3, and we'll discuss pknow in specific in week 5. For now, this is just an example. Can't cover everything at the same time!\n\nAnd, yes, usually 13 hints *is* excessive, but one sees data sets where students request 40 (even when there are only 4 to access! e.g. lots of rereading)."
7/6/2015 15:59,5596904fa9a36eea62000f3a,T,I'm a bit lost and feeling a bit frustrated as well. I am glad I'm not the only one.
7/3/2015 13:40,559690dca9a36e1b22000f07,S,My name is Mel and I am from Texas. I am here because I am a life-long learner always seeking to learn something new or increase the depth of my knowledge on topics of interest. Using data correctly is a huge interest of mine as a consumer and as an educator. \n\nI look forward to engaging in this course.\n\nMel
7/3/2015 18:04,559690dca9a36e1b22000f07,P,Welcome to the class! I'm glad to have you here!\n
7/3/2015 14:26,55969bacb30d8482e6000ea3,S,"Hello!\n\nMy name is Vinicius. I'm from Brazil and now I'm planning to start a ""startup"" to work with Education! I have 25 years old and work in Kroton Educacional. In the past I already started some projects on China and Brazil."
7/3/2015 18:05,55969bacb30d8482e6000ea3,T,Bem vindo ao curso!
7/3/2015 14:53,5596a1d8b30d84ae21000e71,S,"hello every one here ,I'm from Morocco ,my interest is education and I want to learn more about it."
